timestamp;buyer;seller;symbol;currency;price;quantity
201300;;SUBMISSION;STARFRUIT;SEASHELLS;4983;9
201300;;;CHOCOLATE;SEASHELLS;7743;5
201300;;;STRAWBERRIES;SEASHELLS;3962;10
201400;;;STRAWBERRIES;SEASHELLS;3961;6
201400;;SUBMISSION;STARFRUIT;SEASHELLS;4983;1
201600;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;1
201600;;SUBMISSION;ORCHIDS;SEASHELLS;1075;100
201600;;;CHOCOLATE;SEASHELLS;7742;7
201600;;SUBMISSION;STARFRUIT;SEASHELLS;4983;1
201700;;;CHOCOLATE;SEASHELLS;7744;5
201700;;;AMETHYSTS;SEASHELLS;9998;1
201700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
201800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;2
201800;;;ROSES;SEASHELLS;14105;5
202000;;;STARFRUIT;SEASHELLS;4978;1
202300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
202400;;;GIFT_BASKET;SEASHELLS;69238;3
202400;;;GIFT_BASKET;SEASHELLS;69239;2
202400;;SUBMISSION;STARFRUIT;SEASHELLS;4984;1
202700;;SUBMISSION;STARFRUIT;SEASHELLS;4984;12
202700;;;CHOCOLATE;SEASHELLS;7739;7
202800;;SUBMISSION;ORCHIDS;SEASHELLS;1069;100
202900;;;STRAWBERRIES;SEASHELLS;3965;5
203100;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;5
203200;;;STRAWBERRIES;SEASHELLS;3966;6
203300;;;GIFT_BASKET;SEASHELLS;69236;2
203300;;;GIFT_BASKET;SEASHELLS;69237;1
203400;;SUBMISSION;STARFRUIT;SEASHELLS;4983;10
203400;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
203400;;;ROSES;SEASHELLS;14100;3
203400;;;STARFRUIT;SEASHELLS;4983;1
203500;;;STARFRUIT;SEASHELLS;4978;1
203500;;;ROSES;SEASHELLS;14107;1
203700;SUBMISSION;;STARFRUIT;SEASHELLS;4979;2
203700;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;2
204000;;;AMETHYSTS;SEASHELLS;10002;1
204000;;SUBMISSION;ORCHIDS;SEASHELLS;1066;100
204500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
204600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
204600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;4
204800;;;STARFRUIT;SEASHELLS;4977;1
204900;SUBMISSION;;STARFRUIT;SEASHELLS;4977;1
205100;SUBMISSION;;STARFRUIT;SEASHELLS;4977;1
205100;;;CHOCOLATE;SEASHELLS;7736;6
205100;SUBMISSION;;AMETHYSTS;SEASHELLS;9996;1
205100;;SUBMISSION;ORCHIDS;SEASHELLS;1071;8
205200;;SUBMISSION;ORCHIDS;SEASHELLS;1070;100
205200;;;STARFRUIT;SEASHELLS;4976;1
205300;;;STRAWBERRIES;SEASHELLS;3966;6
205500;;;STRAWBERRIES;SEASHELLS;3967;4
205500;;SUBMISSION;STARFRUIT;SEASHELLS;4982;1
205600;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;2
205600;;SUBMISSION;STARFRUIT;SEASHELLS;4982;2
205700;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;6
205700;;;GIFT_BASKET;SEASHELLS;69303;5
205800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
206000;;SUBMISSION;ORCHIDS;SEASHELLS;1070;3
206000;;;STRAWBERRIES;SEASHELLS;3966;6
206200;;;STRAWBERRIES;SEASHELLS;3965;8
206300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;2
206500;;;GIFT_BASKET;SEASHELLS;69320;2
206600;;;CHOCOLATE;SEASHELLS;7740;7
206700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;4
206700;;;CHOCOLATE;SEASHELLS;7738;5
206800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
206900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;2
207300;;;GIFT_BASKET;SEASHELLS;69293;3
207300;;;ROSES;SEASHELLS;14109;2
207300;;;AMETHYSTS;SEASHELLS;9998;1
207300;;;GIFT_BASKET;SEASHELLS;69294;2
207400;;;CHOCOLATE;SEASHELLS;7737;7
207400;;;ROSES;SEASHELLS;14107;4
207600;SUBMISSION;;STARFRUIT;SEASHELLS;4975;2
207700;;;ROSES;SEASHELLS;14099;4
207800;SUBMISSION;;STARFRUIT;SEASHELLS;4974;1
207900;;;STRAWBERRIES;SEASHELLS;3966;12
208000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;11
208100;;;CHOCOLATE;SEASHELLS;7740;6
208100;;;ROSES;SEASHELLS;14100;5
208100;;;STARFRUIT;SEASHELLS;4974;1
208200;;;GIFT_BASKET;SEASHELLS;69346;2
208500;;;GIFT_BASKET;SEASHELLS;69355;1
208500;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;3
208700;;;GIFT_BASKET;SEASHELLS;69352;6
208700;;;GIFT_BASKET;SEASHELLS;69352;2
208800;;;STARFRUIT;SEASHELLS;4975;1
208800;SUBMISSION;;STARFRUIT;SEASHELLS;4977;3
208900;;;GIFT_BASKET;SEASHELLS;69356;9
209000;;;ROSES;SEASHELLS;14099;2
209000;;;STRAWBERRIES;SEASHELLS;3968;9
209100;;;GIFT_BASKET;SEASHELLS;69350;2
209200;;;STRAWBERRIES;SEASHELLS;3966;7
209200;;;ROSES;SEASHELLS;14099;2
209200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
209400;;;STARFRUIT;SEASHELLS;4974;1
209400;SUBMISSION;;STARFRUIT;SEASHELLS;4977;2
209600;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;4
209700;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;3
209800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
209800;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;3
209900;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;1
209900;SUBMISSION;;STARFRUIT;SEASHELLS;4975;1
209900;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;5
210000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
210200;;;ROSES;SEASHELLS;14102;4
210300;;;GIFT_BASKET;SEASHELLS;69378;1
210300;;;GIFT_BASKET;SEASHELLS;69378;4
210500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
210500;;SUBMISSION;STARFRUIT;SEASHELLS;4980;1
210700;SUBMISSION;;STARFRUIT;SEASHELLS;4975;1
210800;;;STARFRUIT;SEASHELLS;4975;1
210900;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
210900;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;1
210900;;SUBMISSION;STARFRUIT;SEASHELLS;4981;1
211000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;2
211200;SUBMISSION;;STARFRUIT;SEASHELLS;4976;3
211400;;;ROSES;SEASHELLS;14103;5
211600;SUBMISSION;;STARFRUIT;SEASHELLS;4978;6
211700;;;CHOCOLATE;SEASHELLS;7753;8
211800;;;CHOCOLATE;SEASHELLS;7751;6
211800;;;STRAWBERRIES;SEASHELLS;3966;7
211900;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;2
211900;SUBMISSION;;STARFRUIT;SEASHELLS;4975;2
212000;;SUBMISSION;STARFRUIT;SEASHELLS;4979;4
212000;;;CHOCOLATE;SEASHELLS;7751;5
212100;;SUBMISSION;STARFRUIT;SEASHELLS;4980;1
212100;;SUBMISSION;AMETHYSTS;SEASHELLS;10001;1
212200;;;STRAWBERRIES;SEASHELLS;3964;8
212300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
212300;;SUBMISSION;STARFRUIT;SEASHELLS;4980;4
212300;;;ROSES;SEASHELLS;14099;1
212300;;;GIFT_BASKET;SEASHELLS;69405;2
212500;;;CHOCOLATE;SEASHELLS;7749;5
212500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
212600;;SUBMISSION;AMETHYSTS;SEASHELLS;10001;2
212600;SUBMISSION;;STARFRUIT;SEASHELLS;4976;1
212800;;;ROSES;SEASHELLS;14118;1
212900;;SUBMISSION;STARFRUIT;SEASHELLS;4980;1
213200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
213600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;11
213600;;;ROSES;SEASHELLS;14127;5
213700;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;2
213700;;;STRAWBERRIES;SEASHELLS;3962;5
213800;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
213900;SUBMISSION;;STARFRUIT;SEASHELLS;4975;1
214000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
214000;SUBMISSION;;STARFRUIT;SEASHELLS;4975;1
214200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
214400;;;CHOCOLATE;SEASHELLS;7753;4
214400;;;STRAWBERRIES;SEASHELLS;3965;6
214500;;;STARFRUIT;SEASHELLS;4975;2
214500;SUBMISSION;;STARFRUIT;SEASHELLS;4975;2
214600;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;1
214600;;SUBMISSION;STARFRUIT;SEASHELLS;4979;2
214600;;;AMETHYSTS;SEASHELLS;9998;9
214600;;SUBMISSION;STARFRUIT;SEASHELLS;4980;1
214700;;SUBMISSION;ORCHIDS;SEASHELLS;1060;100
214800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;4
214900;;;CHOCOLATE;SEASHELLS;7751;6
215100;SUBMISSION;;STARFRUIT;SEASHELLS;4975;3
215300;;;STARFRUIT;SEASHELLS;4974;1
215300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
215500;;;AMETHYSTS;SEASHELLS;9998;4
215500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;6
215600;SUBMISSION;;STARFRUIT;SEASHELLS;4977;5
215700;;SUBMISSION;STARFRUIT;SEASHELLS;4980;1
215800;;;AMETHYSTS;SEASHELLS;9998;1
215800;SUBMISSION;;STARFRUIT;SEASHELLS;4978;4
216100;SUBMISSION;;STARFRUIT;SEASHELLS;4976;15
216200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
216200;;;CHOCOLATE;SEASHELLS;7744;5
216300;;SUBMISSION;STARFRUIT;SEASHELLS;4980;1
216700;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
216700;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;5
217000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
217000;;SUBMISSION;STARFRUIT;SEASHELLS;4980;14
217100;;;STRAWBERRIES;SEASHELLS;3963;9
217300;;SUBMISSION;STARFRUIT;SEASHELLS;4978;1
217400;;;CHOCOLATE;SEASHELLS;7744;8
217500;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;6
217700;SUBMISSION;;STARFRUIT;SEASHELLS;4975;4
217800;;;ROSES;SEASHELLS;14108;4
217900;;SUBMISSION;ORCHIDS;SEASHELLS;1062;100
217900;;SUBMISSION;STARFRUIT;SEASHELLS;4979;1
218000;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;3
218000;;;ROSES;SEASHELLS;14114;1
218100;;SUBMISSION;ORCHIDS;SEASHELLS;1064;100
218200;;SUBMISSION;ORCHIDS;SEASHELLS;1064;100
218200;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;1
218200;SUBMISSION;;STARFRUIT;SEASHELLS;4975;1
218400;;;GIFT_BASKET;SEASHELLS;69441;1
218400;SUBMISSION;;STARFRUIT;SEASHELLS;4974;1
218400;;;GIFT_BASKET;SEASHELLS;69440;5
218400;;SUBMISSION;STARFRUIT;SEASHELLS;4979;1
218400;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;1
218500;SUBMISSION;;STARFRUIT;SEASHELLS;4974;1
218800;;;ROSES;SEASHELLS;14129;5
218900;;SUBMISSION;STARFRUIT;SEASHELLS;4980;5
219000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
219000;;;STARFRUIT;SEASHELLS;4975;1
219100;;SUBMISSION;STARFRUIT;SEASHELLS;4979;1
219200;;;CHOCOLATE;SEASHELLS;7750;9
219300;;;STRAWBERRIES;SEASHELLS;3962;7
219300;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;7
219700;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;4
219700;;SUBMISSION;ORCHIDS;SEASHELLS;1056;100
219700;;;GIFT_BASKET;SEASHELLS;69431;2
219900;;;GIFT_BASKET;SEASHELLS;69412;7
219900;;;GIFT_BASKET;SEASHELLS;69413;1
220100;;;STRAWBERRIES;SEASHELLS;3959;5
220100;;SUBMISSION;ORCHIDS;SEASHELLS;1057;6
220300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
220400;;;STRAWBERRIES;SEASHELLS;3958;9
220400;;;ROSES;SEASHELLS;14125;5
220500;;;STRAWBERRIES;SEASHELLS;3958;5
220600;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;8
220700;;;STARFRUIT;SEASHELLS;4972;1
220900;;;STRAWBERRIES;SEASHELLS;3959;3
221200;;SUBMISSION;STARFRUIT;SEASHELLS;4977;1
221200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;12
221500;SUBMISSION;;STARFRUIT;SEASHELLS;4974;1
221500;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;1
221600;;;GIFT_BASKET;SEASHELLS;69456;3
221600;;;GIFT_BASKET;SEASHELLS;69456;1
221700;;;STARFRUIT;SEASHELLS;4972;1
221900;;;ROSES;SEASHELLS;14121;1
222100;;SUBMISSION;ORCHIDS;SEASHELLS;1053;100
222200;;;CHOCOLATE;SEASHELLS;7752;7
222200;SUBMISSION;;STARFRUIT;SEASHELLS;4971;3
222200;;;ROSES;SEASHELLS;14126;1
222300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;5
222300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
222400;;SUBMISSION;STARFRUIT;SEASHELLS;4974;5
222400;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;1
222400;;SUBMISSION;STARFRUIT;SEASHELLS;4976;1
222400;;SUBMISSION;STARFRUIT;SEASHELLS;4975;1
222500;;;CHOCOLATE;SEASHELLS;7748;5
222500;;;STARFRUIT;SEASHELLS;4976;1
222600;;SUBMISSION;ORCHIDS;SEASHELLS;1054;100
222600;;;CHOCOLATE;SEASHELLS;7748;8
222800;;;STARFRUIT;SEASHELLS;4976;1
222900;;;STARFRUIT;SEASHELLS;4971;1
222900;;;ROSES;SEASHELLS;14130;3
223000;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
223100;;;ROSES;SEASHELLS;14136;4
223100;SUBMISSION;;STARFRUIT;SEASHELLS;4972;11
223200;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;9
223300;SUBMISSION;;STARFRUIT;SEASHELLS;4971;1
223500;;SUBMISSION;ORCHIDS;SEASHELLS;1054;8
223600;;;CHOCOLATE;SEASHELLS;7744;5
223800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;11
223900;;;CHOCOLATE;SEASHELLS;7745;5
223900;;;STRAWBERRIES;SEASHELLS;3962;10
223900;;SUBMISSION;ORCHIDS;SEASHELLS;1049;100
224200;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
224300;;;STRAWBERRIES;SEASHELLS;3962;8
224400;;;STRAWBERRIES;SEASHELLS;3961;12
224700;;;STRAWBERRIES;SEASHELLS;3962;7
224800;SUBMISSION;;STARFRUIT;SEASHELLS;4972;1
225000;;;CHOCOLATE;SEASHELLS;7747;7
225300;;;STRAWBERRIES;SEASHELLS;3962;5
225400;;;STRAWBERRIES;SEASHELLS;3962;8
225500;;SUBMISSION;STARFRUIT;SEASHELLS;4975;1
225600;;;AMETHYSTS;SEASHELLS;9998;1
225600;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;1
225700;;;CHOCOLATE;SEASHELLS;7750;6
225700;;SUBMISSION;ORCHIDS;SEASHELLS;1051;100
225700;;;ROSES;SEASHELLS;14116;2
225800;;;STARFRUIT;SEASHELLS;4970;1
225800;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;3
225900;;;STARFRUIT;SEASHELLS;4975;2
226200;;;AMETHYSTS;SEASHELLS;9998;4
226200;;SUBMISSION;ORCHIDS;SEASHELLS;1049;100
226300;;;AMETHYSTS;SEASHELLS;9998;3
226400;;;GIFT_BASKET;SEASHELLS;69442;2
226500;;SUBMISSION;ORCHIDS;SEASHELLS;1048;2
226500;;SUBMISSION;ORCHIDS;SEASHELLS;1046;98
226600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
226700;;;ROSES;SEASHELLS;14125;2
227000;;SUBMISSION;AMETHYSTS;SEASHELLS;10001;2
227000;;SUBMISSION;ORCHIDS;SEASHELLS;1049;100
227000;;SUBMISSION;STARFRUIT;SEASHELLS;4974;2
227200;;;CHOCOLATE;SEASHELLS;7747;6
227300;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
227400;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;2
227400;;;STRAWBERRIES;SEASHELLS;3964;10
227400;SUBMISSION;;STARFRUIT;SEASHELLS;4972;2
227400;;SUBMISSION;STARFRUIT;SEASHELLS;4976;1
227500;;;AMETHYSTS;SEASHELLS;9998;4
227500;;;AMETHYSTS;SEASHELLS;9998;1
227700;;;ROSES;SEASHELLS;14132;2
227800;;;STRAWBERRIES;SEASHELLS;3964;9
227900;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;6
228100;;;CHOCOLATE;SEASHELLS;7746;5
228200;;;AMETHYSTS;SEASHELLS;9998;1
228200;;;STARFRUIT;SEASHELLS;4975;2
228300;SUBMISSION;;STARFRUIT;SEASHELLS;4972;2
228300;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;2
228400;;SUBMISSION;ORCHIDS;SEASHELLS;1049;100
228400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;2
228400;;;CHOCOLATE;SEASHELLS;7745;5
228700;;;ROSES;SEASHELLS;14133;2
229200;;;CHOCOLATE;SEASHELLS;7746;6
229300;;;AMETHYSTS;SEASHELLS;10002;1
229300;;;STARFRUIT;SEASHELLS;4976;2
229300;;;STARFRUIT;SEASHELLS;4977;1
229400;;;ROSES;SEASHELLS;14146;4
229400;;SUBMISSION;ORCHIDS;SEASHELLS;1050;100
229400;;SUBMISSION;STARFRUIT;SEASHELLS;4976;4
229600;;SUBMISSION;ORCHIDS;SEASHELLS;1049;100
229700;;;CHOCOLATE;SEASHELLS;7750;7
229700;;;STARFRUIT;SEASHELLS;4975;4
229800;;SUBMISSION;ORCHIDS;SEASHELLS;1047;100
230100;;;STARFRUIT;SEASHELLS;4973;1
230100;SUBMISSION;;STARFRUIT;SEASHELLS;4974;2
230100;;;CHOCOLATE;SEASHELLS;7748;8
230100;SUBMISSION;;AMETHYSTS;SEASHELLS;9996;2
230200;SUBMISSION;;STARFRUIT;SEASHELLS;4974;9
230200;;;STRAWBERRIES;SEASHELLS;3964;10
230500;;SUBMISSION;ORCHIDS;SEASHELLS;1046;94
230500;;SUBMISSION;ORCHIDS;SEASHELLS;1046;6
230600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;9
230600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
230800;SUBMISSION;;STARFRUIT;SEASHELLS;4973;3
230800;;;STARFRUIT;SEASHELLS;4973;1
230900;;;GIFT_BASKET;SEASHELLS;69379;6
230900;;;STARFRUIT;SEASHELLS;4977;1
230900;;SUBMISSION;STARFRUIT;SEASHELLS;4977;3
231300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;5
231500;SUBMISSION;;STARFRUIT;SEASHELLS;4975;3
231500;;;STARFRUIT;SEASHELLS;4975;6
231500;;;GIFT_BASKET;SEASHELLS;69370;1
231500;;;GIFT_BASKET;SEASHELLS;69369;1
231600;;;GIFT_BASKET;SEASHELLS;69377;1
231600;;;STARFRUIT;SEASHELLS;4975;6
231600;;SUBMISSION;ORCHIDS;SEASHELLS;1039;100
231700;;;ROSES;SEASHELLS;14137;1
231700;;;CHOCOLATE;SEASHELLS;7745;8
231700;;;STRAWBERRIES;SEASHELLS;3965;8
231800;;;STRAWBERRIES;SEASHELLS;3965;3
231800;;;CHOCOLATE;SEASHELLS;7748;6
231900;;;STARFRUIT;SEASHELLS;4974;1
231900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
232000;;SUBMISSION;ORCHIDS;SEASHELLS;1042;9
232000;;;ROSES;SEASHELLS;14134;2
232300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
232600;;;CHOCOLATE;SEASHELLS;7744;5
232600;;SUBMISSION;STARFRUIT;SEASHELLS;4979;2
232600;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
232700;SUBMISSION;;STARFRUIT;SEASHELLS;4976;2
232700;;;STRAWBERRIES;SEASHELLS;3967;5
232700;;;AMETHYSTS;SEASHELLS;9996;1
232800;;;STARFRUIT;SEASHELLS;4980;1
232800;;;CHOCOLATE;SEASHELLS;7743;6
232900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
232900;;;STARFRUIT;SEASHELLS;4975;1
232900;;SUBMISSION;ORCHIDS;SEASHELLS;1039;100
232900;;;STARFRUIT;SEASHELLS;4976;3
233000;;SUBMISSION;ORCHIDS;SEASHELLS;1040;100
233200;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;2
233200;;;STRAWBERRIES;SEASHELLS;3966;8
233200;;SUBMISSION;STARFRUIT;SEASHELLS;4979;2
233300;;;STARFRUIT;SEASHELLS;4976;2
233500;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
233600;;;ROSES;SEASHELLS;14136;5
233600;;SUBMISSION;STARFRUIT;SEASHELLS;4979;7
233700;;;CHOCOLATE;SEASHELLS;7742;5
233700;;SUBMISSION;STARFRUIT;SEASHELLS;4979;1
233800;;SUBMISSION;STARFRUIT;SEASHELLS;4978;5
233800;;;STARFRUIT;SEASHELLS;4978;5
233900;;;GIFT_BASKET;SEASHELLS;69313;2
233900;;;ORCHIDS;SEASHELLS;1043;4
233900;;;GIFT_BASKET;SEASHELLS;69312;6
234000;;SUBMISSION;ORCHIDS;SEASHELLS;1044;100
234200;SUBMISSION;;STARFRUIT;SEASHELLS;4974;2
234200;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;2
234300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
234300;;;GIFT_BASKET;SEASHELLS;69305;8
234400;;;STARFRUIT;SEASHELLS;4979;1
234600;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;5
234600;;;GIFT_BASKET;SEASHELLS;69288;3
234600;;;GIFT_BASKET;SEASHELLS;69289;1
234800;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
235000;;SUBMISSION;ORCHIDS;SEASHELLS;1043;100
235100;;SUBMISSION;ORCHIDS;SEASHELLS;1042;100
235300;;;ROSES;SEASHELLS;14131;3
235700;;;CHOCOLATE;SEASHELLS;7737;7
235800;;;STRAWBERRIES;SEASHELLS;3966;8
235900;;;CHOCOLATE;SEASHELLS;7741;8
235900;;;GIFT_BASKET;SEASHELLS;69314;2
236000;;;ROSES;SEASHELLS;14123;8
236100;;SUBMISSION;STARFRUIT;SEASHELLS;4978;11
236200;SUBMISSION;;STARFRUIT;SEASHELLS;4974;5
236200;;SUBMISSION;ORCHIDS;SEASHELLS;1043;100
236900;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;5
237000;;;CHOCOLATE;SEASHELLS;7739;7
237000;;;STRAWBERRIES;SEASHELLS;3963;4
237000;SUBMISSION;;STARFRUIT;SEASHELLS;4974;1
237100;;SUBMISSION;AMETHYSTS;SEASHELLS;10004;2
237100;;SUBMISSION;STARFRUIT;SEASHELLS;4979;2
237200;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;9
237200;;;STRAWBERRIES;SEASHELLS;3964;4
237300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;5
237300;;;STRAWBERRIES;SEASHELLS;3964;5
237400;;;ROSES;SEASHELLS;14110;5
237400;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
237500;;;ROSES;SEASHELLS;14112;3
237900;;;CHOCOLATE;SEASHELLS;7741;8
238200;;;STARFRUIT;SEASHELLS;4973;1
238600;;SUBMISSION;ORCHIDS;SEASHELLS;1044;100
238600;SUBMISSION;;STARFRUIT;SEASHELLS;4974;1
238600;;SUBMISSION;AMETHYSTS;SEASHELLS;10000;3
238600;;;STARFRUIT;SEASHELLS;4974;4
238700;;;STRAWBERRIES;SEASHELLS;3962;6
238800;;SUBMISSION;STARFRUIT;SEASHELLS;4977;1
238800;;SUBMISSION;STARFRUIT;SEASHELLS;4978;1
238800;;;ROSES;SEASHELLS;14103;2
238800;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;1
238800;;SUBMISSION;ORCHIDS;SEASHELLS;1044;5
238800;;;STARFRUIT;SEASHELLS;4977;1
238900;;;STRAWBERRIES;SEASHELLS;3962;10
239000;;;AMETHYSTS;SEASHELLS;9998;3
239000;;SUBMISSION;ORCHIDS;SEASHELLS;1044;8
239000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
239000;;SUBMISSION;AMETHYSTS;SEASHELLS;10003;7
239100;;;ROSES;SEASHELLS;14099;3
239100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;1
239100;;SUBMISSION;ORCHIDS;SEASHELLS;1044;100
239200;SUBMISSION;;STARFRUIT;SEASHELLS;4974;2
239200;SUBMISSION;;AMETHYSTS;SEASHELLS;9999;2
239200;;;STRAWBERRIES;SEASHELLS;3963;11
239300;;SUBMISSION;STARFRUIT;SEASHELLS;4977;5
239400;SUBMISSION;;AMETHYSTS;SEASHELLS;10000;4
239400;SUBMISSION;;STARFRUIT;SEASHELLS;4975;4
239500;;;STARFRUIT;SEASHELLS;4972;1
239900;SUBMISSION;;AMETHYSTS;SEASHELLS;9999;2
239900;SUBMISSION;;STARFRUIT;SEASHELLS;4974;2
240000;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
240200;;;STRAWBERRIES;SEASHELLS;3964;8
240300;;SUBMISSION;STARFRUIT;SEASHELLS;4979;1
240400;SUBMISSION;;AMETHYSTS;SEASHELLS;9997;12
240400;;;STARFRUIT;SEASHELLS;4974;1
240500;;SUBMISSION;STARFRUIT;SEASHELLS;4979;1
240600;;;STRAWBERRIES;SEASHELLS;3965;9
240700;;;STRAWBERRIES;SEASHELLS;3964;4
240800;;;STRAWBERRIES;SEASHELLS;3964;6
241100;;;STARFRUIT;SEASHELLS;4974;1
241100;;SUBMISSION;ORCHIDS;SEASHELLS;1042;10
241100;;SUBMISSION;AMETHYSTS;SEASHELLS;10002;3
241100;;SUBMISSION;ORCHIDS;SEASHELLS;1042;90
241200;;;STARFRUIT;SEASHELLS;4975;1
241500;;SUBMISSION;ORCHIDS;SEASHELLS;1044;100
241600;;;ROSES;SEASHELLS;14090;5
241600;;;GIFT_BASKET;SEASHELLS;69247;2
241700;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
241900;SUBMISSION;;STARFRUIT;SEASHELLS;4975;1
242100;;;CHOCOLATE;SEASHELLS;7735;7
242200;;SUBMISSION;ORCHIDS;SEASHELLS;1043;10
242200;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;1
242300;SUBMISSION;;AMETHYSTS;SEASHELLS;9998;3
242300;;;STARFRUIT;SEASHELLS;4977;1
242300;;SUBMISSION;ORCHIDS;SEASHELLS;1042;100
242600;SUBMISSION;;STARFRUIT;SEASHELLS;4977;2
